         symbol  pts     min         max           mean    stdev   skew         kurt      left  right 
          TPCN1   413    0.80       28.14          9.28     4.16    1.15       1.98    0.002  0.058 
          LRFN3   415    0.18       18.31          6.09     3.11    0.88       0.88    0.000  0.043 
          STAC2   414    0.19       51.10          2.77     7.10    4.71      23.23    0.000  0.000 
         ZNF395   416    0.99       46.91          9.73     5.85    1.83       5.93    0.000  0.043 
          STAC3   416    0.04        5.96          1.81     1.07    1.13       1.49    0.000  0.000 
          TBL1Y   416    0.00        0.14          0.00     0.01    8.10     101.10    0.000  0.000 
          LHCGR   416    0.00        0.22          0.00     0.01   10.42     128.18    0.000  0.000 
        TMEM211   416    0.00       34.21          3.41     5.43    2.83       9.37    0.000  0.060 
          OR1Q1   416    0.00        2.48          0.06     0.20    7.64      72.07    0.000  0.000 
        TMEM127   415    0.60       41.81         17.78     5.97    0.66       1.39    0.014  0.043 
          GPR78   416    0.00        0.31          0.01     0.02    7.18      70.66    0.000  0.000 
          TRPA1   416    0.00       39.97          0.18     1.97   19.88     398.78    0.000  0.000 
         VPS37B   416    4.26       68.08         25.41     9.57    1.00       1.59    0.002  0.050 
          TTC7A   415    0.59       33.73          6.90     4.16    2.61      11.51    0.000  0.038 
          LRFN2   416    0.00        2.68          0.04     0.15   13.70     226.92    0.000  0.000 
          ZBED4   416    0.35       10.29          3.96     1.68    0.72       0.50    0.002  0.029 
        ZCCHC17   416    2.00       48.50         21.61     6.55    0.83       2.01    0.012  0.038 
         DPYSL4   416    0.00       62.36          1.61     4.90    9.73     112.75    0.000  0.000 
         DPYSL5   416    0.00       27.48          0.43     2.20    9.22      95.05    0.000  0.000 
         DPYSL2   416    0.33       70.72          7.26     7.87    3.66      18.67    0.000  0.048 
         DPYSL3   415    0.25       94.53         13.93    15.77    2.35       6.57    0.000  0.055 
          OSTM1   416    0.15       17.38          3.92     1.94    1.87       8.70    0.000  0.024 
          RUNX2   416    0.01       18.31          1.46     2.30    3.36      14.46    0.000  0.000 
     KRTAP10-12   416    0.00        0.55          0.02     0.05    4.64      34.39    0.000  0.000 
     KRTAP10-11   416    0.00        2.29          0.01     0.11   19.00     374.66    0.000  0.000 
     KRTAP10-10   416    0.00        1.45          0.02     0.08   14.43     244.36    0.000  0.000 
         IGFBP2   416    0.74      692.70        125.92   124.52    1.74       3.45    0.000  0.060 
         IGFBP3   416    8.92     1860.02        151.12   200.17    4.87      30.84    0.000  0.046 
          LRFN1   416    0.03       39.49          1.35     2.92    8.58      97.19    0.000  0.000 
         IGFBP1   416    0.00      253.61          1.14    13.05   17.77     336.10    0.000  0.000 
           BOP1   413    0.49       45.47         17.16     9.09    1.11       0.76    0.000  0.077 
         IGFBP7   415    4.94     1172.57        206.20   158.03    2.41       9.61    0.000  0.038 
         IGFBP4   415    1.72      751.94        132.72   129.68    1.98       4.14    0.000  0.050 
         IGFBP5   413    0.41      297.23         39.23    45.98    2.33       6.19    0.000  0.070 
           SKP2   416    0.76       34.70          6.71     4.67    2.07       6.47    0.000  0.046 
         CYP2R1   416    0.03        8.83          2.79     1.60    0.41       0.24    0.000  0.000 
           CKLF   416    1.18       68.88         23.79    10.37    1.06       1.86    0.002  0.041 
           GJA1   414    1.78      483.12         72.89    80.28    1.97       4.27    0.000  0.065 
           GJA3   416    0.00        1.41          0.06     0.12    6.08      53.30    0.000  0.000 
          APLNR   416    0.04       27.24          2.77     2.80    3.23      17.60    0.000  0.000 
           GJA5   416    0.07       21.20          1.84     2.10    4.60      34.86    0.000  0.000 
          RUNX3   414    0.09       28.25          4.09     4.62    2.72       9.16    0.000  0.053 
           GJA8   416    0.00        2.19          0.03     0.17    9.90     106.90    0.000  0.000 
         CYP8B1   416    0.00        1.91          0.20     0.25    3.17      13.92    0.000  0.000 
          SLFN5   416    0.48       23.16          5.06     3.76    1.55       3.03    0.000  0.048 
          STMN1   415    7.21      515.06        136.45    88.52    1.30       2.43    0.000  0.048 
          S1PR2   416    1.38       22.79          7.49     3.69    0.99       0.84    0.000  0.053 
          KDM3B   416    0.65       24.45         10.47     4.37    0.50      -0.19    0.002  0.046 
         STK17A   415    0.59       11.08          3.97     1.94    0.89       1.21    0.000  0.048 
          KDM3A   416    0.58       32.11          9.95     4.53    1.25       2.60    0.002  0.036 
          S1PR1   416    0.21       17.39          2.62     2.07    2.75      12.28    0.000  0.000 
           TMC4   415    0.45       83.12         33.96    18.17    0.47      -0.21    0.000  0.050 
          MYO3A   416    0.00        2.73          0.07     0.30    6.48      44.51    0.000  0.000 
           TMC6   416    1.64      169.33         23.95    19.07    4.14      25.67    0.000  0.026 
           APIP   416    1.08       27.88         11.09     4.92    0.47      -0.03    0.002  0.036 
           TMC1   416    0.00        3.50          0.15     0.21   10.48     155.85    0.000  0.000 
          GPR15   416    0.00        1.42          0.06     0.15    5.71      41.19    0.000  0.000 
           TMC3   416    0.00        1.27          0.04     0.08    9.98     140.89    0.000  0.000 
           PKLR   416    0.02        3.36          0.33     0.34    4.13      25.93    0.000  0.000 
          PROP1   416    0.00        0.43          0.03     0.05    3.17      13.36    0.000  0.000 
         EIF2B4   414    1.31       45.87         22.72     6.78    0.83       1.36    0.005  0.048 
         EIF2B5   414    0.76       43.47         20.85     6.30    0.66       0.86    0.002  0.053 
         EIF2B2   416    1.55       37.71         16.57     5.75    0.51       0.56    0.010  0.029 
         EIF2B3   416    0.50       28.65         10.70     4.06    1.07       2.40    0.002  0.041 
         EIF2B1   416    2.58       55.66         22.33     6.61    1.25       3.99    0.005  0.029 
        PRKAR2A   415    0.19       11.24          3.23     2.40    0.95       0.37    0.000  0.048 
          XRRA1   416    0.30        8.22          4.10     1.21    0.61       0.77    0.007  0.050 
          MAGT1   416    0.93       63.52         21.06     9.99    0.94       1.56    0.002  0.036 
           MLF1   414    0.00       48.53          5.98     8.19    2.34       6.49    0.000  0.055 
           QPRT   412    0.44      188.21         41.16    33.94    1.23       1.66    0.000  0.053 
         IFT140   416    0.71       35.07          9.18     5.23    1.81       5.11    0.000  0.053 
           MLF2   416   12.79      374.56        151.96    51.16    1.20       2.87    0.010  0.036 
        TMEM14C   413    4.62      117.39         61.21    18.38    0.16      -0.04    0.022  0.031 
          FANCF   416    0.14       15.70          5.36     2.48    0.56       0.88    0.002  0.036 
          MECOM   416    0.54       88.43         26.47    15.31    1.25       1.98    0.000  0.041 
         ITGA2B   416    0.01       14.67          1.03     1.40    4.02      25.73    0.000  0.000 
          RSPH1   414    0.36      205.22         24.13    37.50    2.64       7.28    0.000  0.058 
          IFI16   416    1.39      133.79         31.42    25.25    1.47       2.28    0.000  0.058 
           SOX6   416    0.05       11.41          1.37     1.25    2.74      13.65    0.000  0.000 
           TTC1   416    2.80       51.27         25.13     7.46    0.58       0.74    0.010  0.041 
          MYT1L   416    0.00        2.37          0.02     0.17   13.13     177.94    0.000  0.000 
          SHOX2   416    0.00        4.91          0.21     0.54    5.92      40.60    0.000  0.000 
          CEPT1   416    0.30       14.75          6.46     2.55    0.15      -0.14    0.019  0.022 
          CFHR2   416    0.00        9.34          0.08     0.68   12.36     162.57    0.000  0.000 
          CFHR3   416    0.00        0.94          0.14     0.18    1.92       3.61    0.000  0.000 
          CLIC4   416    1.35       89.21         24.38    15.31    1.14       1.56    0.000  0.048 
          CFHR1   416    0.09       47.51          4.61     6.23    2.90      11.79    0.000  0.053 
          CLIC3   414    0.00       97.93         12.26    16.09    2.84       9.23    0.000  0.058 
          CFHR4   416    0.00        0.20          0.01     0.03    3.66      16.66    0.000  0.000 
          CFHR5   416    0.00        1.91          0.03     0.19    7.73      64.04    0.000  0.000 
       KRTAP2-2   416    0.00       20.25          0.15     1.06   17.00     313.91    0.000  0.000 
       KRTAP2-1   416    0.00       19.79          0.14     1.03   16.97     313.71    0.000  0.000 
          WDR60   414    0.72       10.24          3.90     1.65    0.93       0.87    0.000  0.053 
       KRTAP2-4   416    0.00       15.31          0.14     0.84   14.89     255.51    0.000  0.000 
        TMEM147   416    1.42      474.77        112.09    52.16    2.66      11.59    0.002  0.043 
          ASGR1   416    0.00       16.39          0.82     1.26    7.21      71.48    0.000  0.000 
          ASGR2   416    0.00       48.32          0.40     2.38   19.77     395.85    0.000  0.000 
        TMEM144   416    0.06        9.39          2.82     1.78    0.96       0.64    0.000  0.000 
          FOXL2   416    0.00       10.43          0.93     1.12    3.82      23.77    0.000  0.000 
           RIT1   416    1.03       25.53          7.25     3.50    1.67       4.48    0.000  0.046 
        TMEM141   416    3.31      254.99         61.81    30.72    1.78       6.36    0.000  0.034 
          FOXL1   416    0.00        4.54          0.40     0.68    2.86       9.20    0.000  0.000 
            SF1   416    4.36      127.33         59.28    15.96    0.50       1.34    0.010  0.036 
          VN1R4   416    0.00        0.29          0.01     0.03    4.76      32.73    0.000  0.000 
           API5   416    2.29       42.34         15.80     7.07    0.62       0.81    0.000  0.026 
          NUMBL   416    0.20       22.37          6.42     3.18    1.33       2.91    0.000  0.038 
          LRFN4   416    0.51       66.05         17.14    10.30    1.32       2.87    0.000  0.046 
          RTKN2   416    0.18       12.73          2.11     1.59    2.12       7.72    0.000  0.000 
         RNF180   414    0.02       23.71          4.54     4.43    1.83       3.64    0.000  0.058 
          P2RX7   416    0.01       10.69          0.30     0.57   14.89     266.16    0.000  0.000 
      SECISBP2L   415    0.74       25.18          5.88     3.50    1.73       5.33    0.000  0.046 
           HAS2   416    0.00        5.36          0.41     0.66    3.27      13.74    0.000  0.000 
       HLA-DPA1   416    3.53     1104.77        114.40   136.77    3.37      16.24    0.000  0.050 
